,nB/n0,sigma field (MeV),rho field (MeV),omega field (MeV),phi field (MeV),Neutron kF (MeV),Proton kF (MeV),electron kF (MeV),muon kF (MeV),Lambda kF (MeV),Sigma_0 kF (MeV),Neutron frac,Proton frac,electron frac,muon frac,Lambda frac,Sigma_0 frac
416,4.43000000,59.30899002,-16.26919485,68.12957180,-4.95475830,451.37266397,292.83832256,243.84036321,219.76455659,333.61310388,0.00000000,0.59636240,0.16285017,0.09402022,0.06882995,0.24078742,0.00000000
417,4.44000000,59.37250408,-16.27524849,68.25787087,-4.98718738,451.47893974,292.99410444,243.95853890,219.89567141,334.33935845,0.00000000,0.59543964,0.16274284,0.09394492,0.06879792,0.24181752,0.00000000
418,4.45000000,59.43590253,-16.28127620,68.38612643,-5.01965273,451.58485630,293.14940027,244.07635077,220.02636798,335.06327853,0.00000000,0.59451979,0.16263546,0.09386968,0.06876578,0.24284475,0.00000000
419,4.46000000,59.49918573,-16.28727815,68.51433864,-5.05215419,451.69041562,293.30421251,244.19380062,220.15664846,335.78488407,0.00000000,0.59360287,0.16252803,0.09379448,0.06873355,0.24386911,0.00000000
420,4.47000000,59.56235405,-16.29325449,68.64250771,-5.08469162,451.79561966,293.45854358,244.31089023,220.28651499,336.50419471,0.00000000,0.59268883,0.16242055,0.09371933,0.06870122,0.24489062,0.00000000
421,4.48000000,59.62540785,-16.29920537,68.77063380,-5.11726485,451.90047035,293.61239589,244.42762138,220.41596969,337.22122984,0.00000000,0.59177769,0.16231302,0.09364424,0.06866879,0.24590929,0.00000000
422,4.49000000,59.68834747,-16.30513096,68.89871710,-5.14987375,452.00496963,293.76577180,244.54399583,220.54501468,337.93600858,0.00000000,0.59086941,0.16220546,0.09356920,0.06863626,0.24692513,0.00000000
423,4.50000000,59.75117327,-16.31103140,69.02675780,-5.18251815,452.10911938,293.91867369,244.66001533,220.67365203,338.64854979,0.00000000,0.58996400,0.16209785,0.09349421,0.06860364,0.24793816,0.00000000
424,4.51000000,59.81388560,-16.31690684,69.15475606,-5.21519792,452.21292149,294.07110390,244.77568158,220.80188381,339.35887207,0.00000000,0.58906142,0.16199020,0.09341927,0.06857092,0.24894838,0.00000000
425,4.52000000,59.87648480,-16.32275744,69.28271207,-5.24791290,452.31637783,294.22306474,244.89099631,220.92971207,340.06699376,0.00000000,0.58816168,0.16188251,0.09334439,0.06853812,0.24995581,0.00000000
426,4.53000000,59.93897124,-16.32858334,69.41062600,-5.28066294,452.41949025,294.37455850,245.00596121,221.05713883,340.77293296,0.00000000,0.58726476,0.16177479,0.09326957,0.06850522,0.25096046,0.00000000
427,4.54000000,60.00134524,-16.33438469,69.53849803,-5.31344791,452.52226058,294.52558748,245.12057796,221.18416611,341.47670755,0.00000000,0.58637063,0.16166703,0.09319480,0.06847223,0.25196234,0.00000000
428,4.55000000,60.06360715,-16.34016163,69.66632832,-5.34626767,452.62469063,294.67615391,245.23484822,221.31079590,342.17833515,0.00000000,0.58547930,0.16155924,0.09312009,0.06843915,0.25296146,0.00000000
429,4.56000000,60.12575732,-16.34591432,69.79411704,-5.37912206,452.72678220,294.82626005,245.34877366,221.43703018,342.87783314,0.00000000,0.58459075,0.16145142,0.09304543,0.06840599,0.25395783,0.00000000
430,4.57000000,60.18779608,-16.35164289,69.92186437,-5.41201095,452.82853708,294.97590811,245.46235589,221.56287090,343.57521868,0.00000000,0.58370496,0.16134357,0.09297083,0.06837274,0.25495147,0.00000000
431,4.58000000,60.24972377,-16.35734748,70.04957046,-5.44493419,452.92995703,295.12510029,245.57559655,221.68832000,344.27050871,0.00000000,0.58282193,0.16123569,0.09289629,0.06833940,0.25594238,0.00000000
432,4.59000000,60.31154072,-16.36302824,70.17723550,-5.47789166,453.03104380,295.27383876,245.68849725,221.81337940,344.96371995,0.00000000,0.58194163,0.16112779,0.09282180,0.06830598,0.25693058,0.00000000
433,4.60000000,60.37324728,-16.36868531,70.30485963,-5.51088322,453.13179912,295.42212570,245.80105958,221.93805102,345.65486888,0.00000000,0.58106406,0.16101986,0.09274738,0.06827248,0.25791608,0.00000000
434,4.61000000,60.43484376,-16.37431882,70.43244303,-5.54390872,453.23222471,295.56996324,245.91328512,222.06233674,346.34397181,0.00000000,0.58018920,0.16091191,0.09267301,0.06823890,0.25889889,0.00000000
435,4.62000000,60.49633050,-16.37992891,70.55998586,-5.57696803,453.33232228,295.71735350,246.02517545,222.18623844,347.03104480,0.00000000,0.57931704,0.16080394,0.09259870,0.06820524,0.25987903,0.00000000
436,4.63000000,60.55770782,-16.38551571,70.68748827,-5.61006102,453.43209351,295.86429861,246.13673211,222.30975798,347.71610372,0.00000000,0.57844757,0.16069595,0.09252445,0.06817149,0.26085649,0.00000000
437,4.64000000,60.61897606,-16.39107937,70.81495043,-5.64318756,453.53154009,296.01080063,246.24795665,222.43289719,348.39916425,0.00000000,0.57758077,0.16058794,0.09245026,0.06813767,0.26183130,0.00000000
438,4.65000000,60.68013554,-16.39662001,70.94237249,-5.67634752,453.63066365,296.15686165,246.35885060,222.55565791,349.08024184,0.00000000,0.57671664,0.16047991,0.09237613,0.06810378,0.26280346,0.00000000
439,4.66000000,60.74118658,-16.40213776,71.06975461,-5.70954076,453.72946586,296.30248373,246.46941547,222.67804194,349.75935178,0.00000000,0.57585515,0.16037187,0.09230206,0.06806980,0.26377298,0.00000000
440,4.67000000,60.80212949,-16.40763276,71.19709695,-5.74276716,453.82794834,296.44766889,246.57965278,222.80005109,350.43650914,0.00000000,0.57499631,0.16026381,0.09222806,0.06803575,0.26473989,0.00000000
441,4.68000000,60.86296461,-16.41310514,71.32439965,-5.77602658,453.92611270,296.59241916,246.68956401,222.92168713,351.11172882,0.00000000,0.57414008,0.16015574,0.09215411,0.06800163,0.26570418,0.00000000
442,4.69000000,60.92369225,-16.41855503,71.45166288,-5.80931891,454.02396056,296.73673655,246.79915065,223.04295183,351.78502554,0.00000000,0.57328648,0.16004766,0.09208022,0.06796744,0.26666586,0.00000000
443,4.70000000,60.98431272,-16.42398255,71.57888677,-5.84264401,454.12149349,296.88062304,246.90841415,223.16384694,352.45641380,0.00000000,0.57243547,0.15993957,0.09200640,0.06793317,0.26762496,0.00000000
444,4.71000000,61.04482634,-16.42938783,71.70607149,-5.87600176,454.21871307,297.02408060,247.01735599,223.28437419,353.12590797,0.00000000,0.57158705,0.15983147,0.09193264,0.06789883,0.26858148,0.00000000
445,4.72000000,61.10523342,-16.43477100,71.83321718,-5.90939203,454.31562087,297.16711120,247.12597760,223.40453533,353.79352222,0.00000000,0.57074121,0.15972336,0.09185894,0.06786443,0.26953543,0.00000000
446,4.73000000,61.16553428,-16.44013218,71.96032399,-5.94281471,454.41221843,297.30971677,247.23428041,223.52433204,354.45927054,0.00000000,0.56989793,0.15961525,0.09178530,0.06782995,0.27048681,0.00000000
447,4.74000000,61.22572921,-16.44547149,72.08739207,-5.97626967,454.50850728,297.45189923,247.34226586,223.64376602,355.12316677,0.00000000,0.56905721,0.15950714,0.09171173,0.06779541,0.27143565,0.00000000
448,4.75000000,61.28581854,-16.45078906,72.21442156,-6.00975678,454.60448896,297.59366050,247.44993535,223.76283897,355.78522456,0.00000000,0.56821903,0.15939902,0.09163822,0.06776080,0.27238196,0.00000000
449,4.76000000,61.34586640,-16.45523104,72.33990708,-6.04453060,454.68975678,297.72392178,247.54887390,223.87224609,356.39457905,30.64964600,0.56734441,0.15927311,0.09155544,0.06771767,0.27320871,0.00017377
450,4.77000000,61.40580493,-16.45976251,72.46554917,-6.07917393,454.77607693,297.85521528,247.64859981,223.98251402,357.00887139,37.78006770,0.56647751,0.15914957,0.09147396,0.06767561,0.27404815,0.00032477
451,4.78000000,61.46565259,-16.46414550,72.59092816,-6.11403651,454.86054932,297.98445429,247.74676847,224.09105044,357.61393948,43.69608762,0.56560747,0.15902344,0.09139119,0.06763225,0.27486766,0.00050143
452,4.79000000,61.52540879,-16.46840237,72.71608327,-6.14908568,454.94344711,298.11193097,247.84360168,224.19810100,358.21114551,48.85065403,0.56473532,0.15889520,0.09130737,0.06758783,0.27567031,0.00069917
453,4.80000000,61.58507334,-16.47254799,72.84104054,-6.18429972,455.02495218,298.23784010,247.93924725,224.30382950,358.80140076,53.47031046,0.56386173,0.15876517,0.09122268,0.06754249,0.27645813,0.00091497
454,4.81000000,61.64464628,-16.47659320,72.96581891,-6.21966285,455.10519701,298.36232375,248.03381299,224.40835543,359.38537194,57.68765730,0.56298721,0.15863357,0.09113723,0.06749634,0.27723262,0.00114660
455,4.82000000,61.70412774,-16.48054634,73.09043296,-6.25516292,455.18428376,298.48549156,248.12738209,224.51177106,359.96357512,61.58823863,0.56211213,0.15850058,0.09105111,0.06744947,0.27799492,0.00139237
456,4.83000000,61.76351792,-16.48441410,73.21489436,-6.29079021,455.26229430,298.60743154,248.22002132,224.61415045,360.53642561,65.23104874,0.56123680,0.15836636,0.09096441,0.06740195,0.27874593,0.00165091
457,4.84000000,61.82281706,-16.48820200,73.33921270,-6.32653672,455.33929620,298.72821639,248.31178582,224.71555482,361.10426731,68.65880662,0.56036146,0.15823101,0.09087718,0.06735383,0.27948643,0.00192111
458,4.85000000,61.88202545,-16.49191469,73.46339609,-6.36239569,455.41534645,298.84790750,248.40272215,224.81603584,361.66739127,71.90362199,0.55948631,0.15809464,0.09078948,0.06730516,0.28021704,0.00220201
459,4.86000000,61.94114338,-16.49555617,73.58745146,-6.39836134,455.49049398,298.96655765,248.49287033,224.91563798,362.22604816,74.99035270,0.55861154,0.15795733,0.09070135,0.06725598,0.28093832,0.00249280
460,4.87000000,62.00017115,-16.49912990,73.71138484,-6.43442867,455.56478139,299.08421282,248.58226523,225.01439996,362.78045687,77.93870832,0.55773730,0.15781916,0.09061283,0.06720633,0.28165075,0.00279279
461,4.88000000,62.05910908,-16.50263896,73.83520153,-6.47059323,455.63824621,299.20091358,248.67093760,225.11235597,363.33081081,80.76462895,0.55686371,0.15768019,0.09052395,0.06715624,0.28235474,0.00310136
462,4.89000000,62.11795747,-16.50608606,73.95890626,-6.50685111,455.71092185,299.31669608,248.75891484,225.20953646,363.87728251,83.48122273,0.55599089,0.15754049,0.09043475,0.06710574,0.28305067,0.00341795
463,4.90000000,62.17671666,-16.50947365,74.08250323,-6.54319878,455.78283826,299.43159276,248.84622155,225.30596880,364.42002720,86.09942335,0.55511894,0.15740010,0.09034524,0.06705486,0.28373888,0.00374208
464,4.91000000,62.23538695,-16.51280394,74.20599627,-6.57963306,455.85402254,299.54563302,248.93287999,225.40167777,364.95918553,88.62846349,0.55424796,0.15725907,0.09025547,0.06700360,0.28441967,0.00407330
465,4.92000000,62.29396868,-16.51607893,74.32938884,-6.61615108,455.92449935,299.65884360,249.01891044,225.49668591,365.49488576,91.07622345,0.55337802,0.15711745,0.09016544,0.06695201,0.28509331,0.00441121
466,4.93000000,62.35246216,-16.51930047,74.45268411,-6.65275018,455.99429122,299.77124900,249.10433146,225.59101389,366.02724545,93.44949295,0.55250921,0.15697527,0.09007518,0.06690009,0.28576007,0.00475546
467,4.94000000,62.41086771,-16.52247025,74.57588498,-6.68942796,456.06341891,299.88287179,249.18916013,225.68468076,366.55637293,95.75417127,0.55164157,0.15683257,0.08998471,0.06684786,0.28642017,0.00510569
468,4.95000000,62.46918565,-16.52558982,74.69899413,-6.72618217,456.13190156,299.99373282,249.27341226,225.77770408,367.08236843,97.99542239,0.55077519,0.15668938,0.08989404,0.06679534,0.28707383,0.00546161
469,4.96000000,62.52741629,-16.52866063,74.82201404,-6.76301074,456.19975692,300.10385143,249.35710250,225.87010021,367.60532504,100.17779715,0.54991010,0.15654574,0.08980319,0.06674255,0.28772124,0.00582292
470,4.97000000,62.58555994,-16.53168403,74.94494703,-6.79991176,456.26700152,300.21324567,249.44024451,225.96188436,368.12532957,102.30533043,0.54904636,0.15640167,0.08971218,0.06668949,0.28836260,0.00618937
471,4.98000000,62.64361692,-16.53466128,75.06779525,-6.83688342,456.33365081,300.32193238,249.52285105,226.05307075,368.64246317,104.38161943,0.54818401,0.15625720,0.08962101,0.06663618,0.28899808,0.00656071
472,4.99000000,62.70158752,-16.53759355,75.19056071,-6.87392405,456.39971922,300.42992736,249.60493408,226.14367273,369.15680196,106.40988726,0.54732310,0.15611235,0.08952971,0.06658264,0.28962784,0.00693671
473,5.00000000,62.75947206,-16.54048194,75.31324530,-6.91103208,456.46522033,300.53724546,249.68650484,226.23370284,369.66841752,108.39303519,0.54646367,0.15596714,0.08943828,0.06652887,0.29025203,0.00731716
474,5.01000000,62.81727083,-16.54332751,75.43585080,-6.94820602,456.53016693,300.64390068,249.76757394,226.32317290,370.17737733,110.33368586,0.54560575,0.15582161,0.08934673,0.06647488,0.29087080,0.00770185
475,5.02000000,62.87498414,-16.54613123,75.55837888,-6.98544447,456.59457106,300.74990624,249.84815136,226.41209407,370.68374513,112.23421927,0.54474937,0.15567576,0.08925508,0.06642069,0.29148428,0.00809059
476,5.03000000,62.93261228,-16.54889403,75.68083112,-7.02274613,456.65844414,300.85527465,249.92824660,226.50047693,371.18758127,114.09680308,0.54389456,0.15552963,0.08916333,0.06636630,0.29209260,0.00848322
477,5.04000000,62.99015554,-16.55161679,75.80320903,-7.06010974,456.72179696,300.96001778,250.00786862,226.58833150,371.68894300,115.92341816,0.54304135,0.15538321,0.08907149,0.06631172,0.29269588,0.00887956
478,5.05000000,63.04761421,-16.55430034,75.92551402,-7.09753411,456.78463979,301.06414691,250.08702597,226.67566733,372.18788473,117.71588030,0.54218977,0.15523654,0.08897958,0.06625697,0.29329424,0.00927945
479,5.06000000,63.10498858,-16.55694549,76.04774744,-7.13501813,456.84698239,301.16767277,250.16572677,226.76249348,372.68445822,119.47585888,0.54133984,0.15508963,0.08888759,0.06620204,0.29388780,0.00968274
480,5.07000000,63.16227893,-16.55955298,76.16991058,-7.17256071,456.90883405,301.27060561,250.24397876,226.84881861,373.17871285,121.20489280,0.54049157,0.15494249,0.08879554,0.06614695,0.29447664,0.01008929
481,5.08000000,63.21948555,-16.56212355,76.29200466,-7.21016085,456.97020364,301.37295519,250.32178934,226.93465099,373.67069574,122.90440434,0.53964500,0.15479515,0.08870344,0.06609170,0.29506088,0.01049897
482,5.09000000,63.27660872,-16.56465787,76.41403085,-7.24781757,457.03109962,301.47473087,250.39916558,227.01999851,374.16045194,124.57571108,0.53880014,0.15464760,0.08861129,0.06603631,0.29564061,0.01091165
483,5.10000000,63.33364870,-16.56715661,76.53599026,-7.28552994,457.09153010,301.57594159,250.47611424,227.10486874,374.64802457,126.22003643,0.53795700,0.15449987,0.08851910,0.06598077,0.29621591,0.01132721
484,5.11000000,63.39060579,-16.56962041,76.65788397,-7.32329706,457.15150286,301.67659594,250.55264183,227.18926895,375.13345498,127.83851873,0.53711561,0.15435197,0.08842688,0.06592509,0.29678689,0.01174553
485,5.12000000,63.44748024,-16.57204987,76.77971300,-7.36111808,457.21102532,301.77670215,250.62875456,227.27320611,375.61678280,129.43221929,0.53627598,0.15420391,0.08833462,0.06586929,0.29735362,0.01216649
486,5.13000000,63.50427232,-16.57444556,76.90147834,-7.39899219,457.27010464,301.87626813,250.70445843,227.35668690,376.09804615,131.00212950,0.53543812,0.15405570,0.08824234,0.06581336,0.29791618,0.01259001
487,5.14000000,63.56098231,-16.57680806,77.02318092,-7.43691860,457.32874769,301.97530151,250.77975919,227.43971777,376.57728163,132.54917706,0.53460204,0.15390735,0.08815005,0.06575731,0.29847465,0.01301596
488,5.15000000,63.61761046,-16.57913790,77.14482165,-7.47489654,457.38696108,302.07380960,250.85466238,227.52230493,377.05452449,134.07423161,0.53376775,0.15375888,0.08805774,0.06570114,0.29902911,0.01344426
489,5.16000000,63.67415705,-16.58143560,77.26640141,-7.51292530,457.44475118,302.17179949,250.92917335,227.60445435,377.52980870,135.57810960,0.53293527,0.15361029,0.08796542,0.06564487,0.29957962,0.01387482
490,5.17000000,63.73062232,-16.58370166,77.38792103,-7.55100418,457.50212412,302.26927798,251.00329726,227.68617181,378.00316698,137.06157880,0.53210461,0.15346159,0.08787310,0.06558849,0.30012626,0.01430754
491,5.18000000,63.78700654,-16.58593655,77.50938133,-7.58913249,457.55908583,302.36625167,251.07703907,227.76746289,378.47463092,138.52536222,0.53127577,0.15331280,0.08778078,0.06553201,0.30066909,0.01474234
492,5.19000000,63.84330995,-16.58814076,77.63078310,-7.62730958,457.61564202,302.46272690,251.15040361,227.84833296,378.94423102,139.97014166,0.53044877,0.15316391,0.08768847,0.06547544,0.30120818,0.01517914
493,5.20000000,63.89953282,-16.59031472,77.75212708,-7.66553483,457.67179821,302.55870985,251.22339551,227.92878724,379.41199678,141.39656095,0.52962361,0.15301495,0.08759617,0.06541878,0.30174359,0.01561786
494,5.21000000,63.95567539,-16.59245887,77.87341400,-7.70380763,457.72755975,302.65420646,251.29601929,228.00883077,379.87795669,142.80522880,0.52880029,0.15286591,0.08750388,0.06536203,0.30227538,0.01605842
495,5.22000000,64.01173792,-16.59457364,77.99464457,-7.74212739,457.78293182,302.74922250,251.36827930,228.08846844,380.34213835,144.19672145,0.52797883,0.15271680,0.08741161,0.06530519,0.30280361,0.01650076
496,5.23000000,64.06772064,-16.59665943,78.11581948,-7.78049354,457.83791941,302.84376357,251.44017977,228.16770499,380.80456847,145.57158501,0.52715922,0.15256764,0.08731936,0.06524828,0.30332834,0.01694480
497,5.24000000,64.12362381,-16.59871665,78.23693939,-7.81890553,457.89252738,302.93783508,251.51172479,228.24654501,381.26527296,146.93033763,0.52634149,0.15241843,0.08722714,0.06519129,0.30384961,0.01739047
498,5.25000000,64.17944766,-16.60074566,78.35800493,-7.85736282,457.94676044,303.03144231,251.58291835,228.32499295,381.72427692,148.27347145,0.52552562,0.15226918,0.08713495,0.06513423,0.30436749,0.01783772
499,5.26000000,64.23519244,-16.60274685,78.47901674,-7.89586490,458.00062316,303.12459036,251.65376431,228.40305316,382.18160470,149.60145438,0.52471162,0.15211988,0.08704278,0.06507710,0.30488202,0.01828647
500,5.27000000,64.29085838,-16.60472057,78.59997541,-7.93441125,458.05411997,303.21728421,251.72426642,228.48072983,382.63727994,150.91473176,0.52389950,0.15197056,0.08695065,0.06501991,0.30539326,0.01873667
501,5.28000000,64.34644573,-16.60666719,78.72088153,-7.97300141,458.10725518,303.30952867,251.79442832,228.55802706,383.09132562,152.21372782,0.52308927,0.15182121,0.08685856,0.06496265,0.30590125,0.01918827
502,5.29000000,64.40195471,-16.60858703,78.84173566,-8.01163488,458.16003297,303.40132845,251.86425358,228.63494884,383.54376403,153.49884705,0.52228091,0.15167185,0.08676651,0.06490534,0.30640604,0.01964119
503,5.30000000,64.45738556,-16.61048043,78.96253837,-8.05031121,458.21245743,303.49268813,251.93374563,228.71149903,383.99461688,154.77047547,0.52147444,0.15152247,0.08667451,0.06484797,0.30690768,0.02009540
504,5.31000000,64.51273851,-16.61234772,79.08329019,-8.08902995,458.26453250,303.58361215,252.00290785,228.78768141,384.44390527,156.02898180,0.52066986,0.15137309,0.08658255,0.06479054,0.30740621,0.02055084
505,5.32000000,64.56801379,-16.61418921,79.20399164,-8.12779066,458.31626205,303.67410484,252.07174351,228.86349966,384.89164973,157.27471849,0.51986717,0.15122370,0.08649063,0.06473307,0.30790168,0.02100745
506,5.33000000,64.62321164,-16.61600521,79.32464324,-8.16659293,458.36764984,303.76417045,252.14025581,228.93895736,385.33787024,158.50802271,0.51906637,0.15107432,0.08639877,0.06467555,0.30839412,0.02146519
507,5.34000000,64.67833226,-16.61779601,79.44524548,-8.20543632,458.41869953,303.85381309,252.20844785,229.01405801,385.78258627,159.72921729,0.51826746,0.15092495,0.08630697,0.06461798,0.30888358,0.02192401
508,5.35000000,64.73337590,-16.61956191,79.56579884,-8.24432045,458.46941468,303.94303679,252.27632268,229.08880502,386.22581680,160.93861152,0.51747044,0.15077559,0.08621521,0.06456037,0.30937010,0.02238387
509,5.36000000,64.78834277,-16.62130319,79.68630379,-8.28324492,458.51979878,304.03184546,252.34388326,229.16320171,386.66758032,162.13650195,0.51667531,0.15062625,0.08612352,0.06450273,0.30985372,0.02284472
510,5.37000000,64.84323309,-16.62302013,79.80676080,-8.32220935,458.56985522,304.12024294,252.41113248,229.23725134,387.10789485,163.32317308,0.51588208,0.15047693,0.08603189,0.06444504,0.31033447,0.02330652
511,5.38000000,64.89804708,-16.62471300,79.92717032,-8.36121336,458.61958731,304.20823298,252.47807318,229.31095708,387.54677798,164.49889807,0.51509074,0.15032764,0.08594032,0.06438732,0.31081240,0.02376922
512,5.39000000,64.95278497,-16.62638206,80.04753277,-8.40025658,458.66899830,304.29581924,252.54470811,229.38432203,387.98424687,165.66393936,0.51430129,0.15017838,0.08584881,0.06432957,0.31128754,0.02423279
513,5.40000000,65.00744697,-16.62802758,80.16784859,-8.43933867,458.71809134,304.38300528,252.61103997,229.45734923,388.42031828,166.81854919,0.51351374,0.15002916,0.08575737,0.06427179,0.31175992,0.02469719
514,5.41000000,65.06203329,-16.62964979,80.28811820,-8.47845927,458.76686952,304.46979461,252.67707141,229.53004164,388.85500857,167.96297021,0.51272807,0.14987997,0.08566599,0.06421398,0.31222958,0.02516237
515,5.42000000,65.11654415,-16.63124896,80.40834201,-8.51761804,458.81533586,304.55619065,252.74280500,229.60240216,389.28833372,169.09743596,0.51194430,0.14973083,0.08557469,0.06415614,0.31269656,0.02562831
516,5.43000000,65.17097975,-16.63282532,80.52852040,-8.55681466,458.86349331,304.64219674,252.80824327,229.67443363,389.72030934,170.22217133,0.51116241,0.14958174,0.08548346,0.06409828,0.31316088,0.02609497
517,5.44000000,65.22534032,-16.63437911,80.64865378,-8.59604879,458.91134477,304.72781616,252.87338870,229.74613884,390.15095070,171.33739299,0.51038242,0.14943269,0.08539230,0.06404039,0.31362259,0.02656231
518,5.45000000,65.27962606,-16.63591055,80.76874252,-8.63532012,458.95889304,304.81305211,252.93824370,229.81752050,390.58027272,172.44330983,0.50960430,0.14928370,0.08530121,0.06398249,0.31408170,0.02703029
519,5.46000000,65.33383718,-16.63741988,80.88878700,-8.67462833,459.00614091,304.89790775,253.00281066,229.88858127,391.00828999,173.54012334,0.50882808,0.14913477,0.08521021,0.06392456,0.31453826,0.02749890
520,5.47000000,65.38797389,-16.63890732,81.00878758,-8.71397313,459.05309108,304.98238613,253.06709188,229.95932378,391.43501680,174.62802794,0.50805373,0.14898590,0.08511928,0.06386662,0.31499229,0.02796809
521,5.48000000,65.44203638,-16.64037308,81.12874462,-8.75335422,459.09974620,305.06649030,253.13108965,230.02975057,391.86046711,175.70721136,0.50728126,0.14883709,0.08502842,0.06380867,0.31544382,0.02843783
522,5.49000000,65.49602488,-16.64181737,81.24865847,-8.79277130,459.14610886,305.15022319,253.19480621,230.09986417,392.28465460,176.77785494,0.50651067,0.14868835,0.08493765,0.06375070,0.31589288,0.02890809
523,5.50000000,65.54993957,-16.64324041,81.36852947,-8.83222409,459.19218162,305.23358771,253.25824373,230.16966702,392.70759266,177.84013390,0.50574196,0.14853968,0.08484696,0.06369272,0.31633950,0.02937885
524,5.51000000,65.60378066,-16.64464239,81.48835796,-8.87171230,459.23796696,305.31658670,253.32140437,230.23916155,393.12929440,178.89421768,0.50497512,0.14839109,0.08475636,0.06363473,0.31678371,0.02985008
525,5.52000000,65.65754835,-16.64602353,81.60814427,-8.91123567,459.28346733,305.39922296,253.38429022,230.30835011,393.54977267,179.94027017,0.50421015,0.14824257,0.08466584,0.06357673,0.31722554,0.03032175
526,5.53000000,65.71124284,-16.64738400,81.72788872,-8.95079392,459.32868514,305.48149921,253.44690337,230.37723505,393.96904005,180.97844994,0.50344704,0.14809412,0.08457540,0.06351873,0.31766500,0.03079383
527,5.54000000,65.76486433,-16.64872401,81.84759163,-8.99038680,459.37362272,305.56341816,253.50924583,230.44581863,394.38710888,182.00891053,0.50268580,0.14794576,0.08448505,0.06346071,0.31810214,0.03126629
528,5.55000000,65.81841301,-16.65004375,81.96725330,-9.03001403,459.41828240,305.64498244,253.57131961,230.51410310,394.80399124,183.03180063,0.50192642,0.14779749,0.08439479,0.06340270,0.31853697,0.03173912
529,5.56000000,65.87188908,-16.65134340,82.08687405,-9.06967537,459.46266644,305.72619464,253.63312664,230.58209065,395.21969900,184.04726429,0.50116890,0.14764930,0.08430462,0.06334468,0.31896952,0.03221228
530,5.57000000,65.92529274,-16.65262314,82.20645417,-9.10937057,459.50677706,305.80705730,253.69466886,230.64978346,395.63424377,185.05544114,0.50041324,0.14750119,0.08421453,0.06328666,0.31939981,0.03268576
531,5.58000000,65.97862417,-16.65388315,82.32599396,-9.14909938,459.55061645,305.88757293,253.75594815,230.71718363,396.04763695,186.05646657,0.49965942,0.14735318,0.08412454,0.06322864,0.31982787,0.03315953
532,5.59000000,66.03188357,-16.65512361,82.44549370,-9.18886157,459.59418674,305.96774399,253.81696637,230.78429326,396.45988975,187.05047189,0.49890746,0.14720527,0.08403464,0.06317062,0.32025372,0.03363356
533,5.60000000,66.08507114,-16.65634469,82.56495368,-9.22865689,459.63749005,306.04757288,253.87772534,230.85111441,396.87101313,188.03758452,0.49815733,0.14705744,0.08394484,0.06311261,0.32067739,0.03410784
534,5.61000000,66.13818705,-16.65754655,82.68437417,-9.26848512,459.68052844,306.12706200,253.93822685,230.91764908,397.28101786,189.01792814,0.49740905,0.14690972,0.08385512,0.06305460,0.32109889,0.03458234
535,5.62000000,66.19123150,-16.65872938,82.80375545,-9.30834603,459.72330395,306.20621366,253.99847266,230.98389926,397.68991454,189.99162285,0.49666261,0.14676210,0.08376551,0.06299659,0.32151826,0.03505704
536,5.63000000,66.24420468,-16.65989332,82.92309779,-9.34823939,459.76581858,306.28503018,254.05846452,231.04986689,398.09771353,190.95878530,0.49591800,0.14661457,0.08367599,0.06293859,0.32193551,0.03553193
537,5.64000000,66.29710677,-16.66103854,83.04240145,-9.38816498,459.80807429,306.36351380,254.11820411,231.11555391,398.50442504,191.91952881,0.49517521,0.14646715,0.08358656,0.06288059,0.32235066,0.03600697
538,5.65000000,66.34993796,-16.66216520,83.16166669,-9.42812259,459.85007302,306.44166676,254.17769312,231.18096219,398.91005909,192.87396356,0.49443426,0.14631984,0.08349723,0.06282261,0.32276374,0.03648216
539,5.66000000,66.40269844,-16.66327345,83.28089377,-9.46811201,459.89181665,306.51949123,254.23693321,231.24609360,399.31462552,193.82219665,0.49369512,0.14617264,0.08340800,0.06276463,0.32317477,0.03695748
540,5.67000000,66.45538838,-16.66436345,83.40008293,-9.50813302,459.93330708,306.59698938,254.29592599,231.31094996,399.71813400,194.76433223,0.49295780,0.14602554,0.08331887,0.06270667,0.32358376,0.03743290
541,5.68000000,66.50800797,-16.66543535,83.51923443,-9.54818542,459.97454612,306.67416333,254.35467306,231.37553308,400.12059403,195.70047165,0.49222230,0.14587856,0.08322984,0.06264872,0.32399074,0.03790840
542,5.69000000,66.56055739,-16.66648929,83.63834850,-9.58826901,460.01553560,306.75101515,254.41317600,231.43984472,400.52201494,196.63071350,0.49148860,0.14573168,0.08314091,0.06259078,0.32439573,0.03838398
543,5.70000000,66.61303683,-16.66752543,83.75742539,-9.62838359,460.05627728,306.82754691,254.47143637,231.50388663,400.92240593,197.55515379,0.49075671,0.14558493,0.08305208,0.06253285,0.32479875,0.03885961
544,5.71000000,66.66544645,-16.66854390,83.87646533,-9.66852896,460.09677294,306.90376064,254.52945568,231.56766054,401.32177601,198.47388597,0.49002662,0.14543828,0.08296335,0.06247494,0.32519981,0.03933528
545,5.72000000,66.71778645,-16.66954485,83.99546856,-9.70870493,460.13702428,306.97965832,254.58723544,231.63116813,401.72013407,199.38700107,0.48929833,0.14529176,0.08287472,0.06241704,0.32559895,0.03981097
